timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1756657800,Aug 31 2025 - 4:30pm,complete,N/A,Genoa,Juventus,N/A,2,1.00,0.00,1.00,1.54,0,1,1,0,0,0,"","73",3,4,1,0,2,0,0,1,1,1,10,13,1,3,9,10,14,15,44,56,0.70,0.00,0.96,1.33,0.00,0,0,0,0,0,0,0,0,0,3.00,2.00,5.25,3.26,1.80,1.53,2.50,4.70,9.50,2.20,1.62,Stadio Comunale Luigi Ferraris
1756657800,Aug 31 2025 - 4:30pm,complete,N/A,Torino,Fiorentina,N/A,2,0.00,1.00,1.08,0.85,0,0,0,0,0,0,"","",7,3,2,0,2,0,1,1,1,1,7,16,4,4,3,12,21,13,45,55,0.00,0.56,1.01,1.51,1.00,50,50,0,0,0,0,0,50,50,2.00,2.00,3.30,2.87,2.35,1.36,2.32,4.20,9.00,1.85,1.85,Stadio Olimpico Grande Torino
1756665900,Aug 31 2025 - 6:45pm,complete,N/A,Inter Milan,Udinese,N/A,2,3.00,0.00,2.38,1.33,1,2,3,3,1,2,"17","29,40",13,2,1,0,3,0,0,1,1,2,16,10,4,5,12,5,17,5,68,32,2.18,0.00,1.76,1.18,2.50,0,50,50,50,50,50,50,50,50,6.00,0.00,1.27,5.30,10.50,1.20,1.72,2.54,4.50,2.05,1.73,Stadio Giuseppe Meazza
1756665900,Aug 31 2025 - 6:45pm,complete,N/A,Lazio,Hellas Verona,N/A,2,0.00,1.00,1.46,0.62,4,0,4,3,3,0,"3,10,41,82","",8,1,0,0,0,0,0,0,0,0,22,12,6,4,16,8,8,19,70,30,0.00,0.96,2.12,1.25,1.00,50,50,0,0,0,0,0,50,50,1.00,2.00,1.50,3.80,6.20,1.36,2.12,3.62,8.50,2.26,1.67,Stadio Olimpico
1757768400,Sep 13 2025 - 1:00pm,complete,N/A,Cagliari,Parma,N/A,3,1.00,0.00,1.25,1.33,2,0,2,1,1,0,"33,77","",4,5,3,0,1,0,1,2,1,0,12,17,5,5,7,12,15,18,51,49,1.57,0.87,1.31,1.85,2.00,50,100,0,0,0,0,0,100,100,9.00,6.00,2.15,3.25,3.45,1.42,2.29,4.33,9.50,1.95,1.80,Sardegna Arena
1757779200,Sep 13 2025 - 4:00pm,complete,N/A,Juventus,Inter Milan,N/A,3,3.00,0.00,2.17,2.50,4,3,7,3,2,1,"38,82,90'1,14","30,65,76",5,9,2,0,2,0,1,1,0,2,12,18,4,4,8,14,14,10,41,59,2.60,0.00,1.25,1.94,1.00,0,50,0,0,0,0,0,50,50,6.00,3.00,2.63,2.93,2.87,1.40,2.18,3.80,8.00,1.90,1.91,N/A
1757789100,Sep 13 2025 - 6:45pm,complete,N/A,Fiorentina,Napoli,N/A,3,0.00,3.00,0.83,1.69,1,3,4,2,0,2,"79","51,6,14",8,5,0,0,0,0,0,0,0,0,19,14,3,9,16,5,14,14,53,47,0.00,1.32,1.75,1.74,1.00,0,50,0,0,0,0,50,0,50,2.00,1.00,3.45,3.00,2.25,1.43,2.05,4.33,8.70,2.00,1.78,Stadio Artemio Franchi
1757845800,Sep 14 2025 - 10:30am,complete,N/A,Roma,Torino,N/A,3,3.00,0.00,2.08,1.08,0,1,1,0,0,0,"","59",7,4,2,0,3,0,0,2,2,1,22,8,5,4,17,4,11,17,73,27,1.43,1.23,2.27,0.99,3.00,0,50,50,50,50,50,50,50,100,7.00,1.00,1.53,4.22,6.85,1.32,1.94,3.45,6.50,2.09,1.69,Stadio Olimpico
1757854800,Sep 14 2025 - 1:00pm,complete,N/A,Pisa,Udinese,N/A,3,0.00,3.00,0.54,1.33,0,1,1,1,0,1,"","14",8,6,1,0,2,0,1,0,1,1,12,13,2,3,10,10,13,15,51,49,0.82,1.18,1.20,1.34,2.00,50,50,50,0,0,50,50,0,50,3.00,5.00,2.93,3.00,2.75,1.39,2.44,4.30,8.90,1.91,1.85,Arena Garibaldi - Stadio Romeo Anconetani
1757854800,Sep 14 2025 - 1:00pm,complete,N/A,Atalanta,Lecce,N/A,3,1.00,1.00,1.92,0.92,4,1,5,1,1,0,"37,70,51,73","82",8,2,0,0,0,0,0,0,0,0,19,12,8,3,11,9,12,7,57,43,2.26,0.76,2.20,1.37,1.00,50,50,0,0,0,0,50,0,50,17.00,5.00,1.38,4.55,8.75,1.25,1.83,2.88,5.25,2.07,1.78,Stadio Atleti Azzurri d'Italia
1757865600,Sep 14 2025 - 4:00pm,complete,N/A,Sassuolo,Lazio,N/A,3,0.00,0.00,1.17,1.17,1,0,1,0,0,0,"70","",3,7,6,0,3,0,2,4,2,1,10,13,3,3,7,10,15,11,41,59,0.77,0.56,1.13,1.44,2.00,0,100,0,0,0,0,50,50,100,1.00,6.00,3.50,3.45,1.95,1.27,2.02,2.95,6.10,1.70,2.00,MAPEI Stadium - Città del Tricolore
1757875500,Sep 14 2025 - 6:45pm,complete,N/A,AC Milan,Bologna,N/A,3,0.00,0.00,2.08,1.46,1,0,1,0,0,0,"61","",7,4,3,0,2,0,3,0,0,2,14,5,3,0,11,5,17,16,39,61,2.48,0.92,1.32,0.56,2.00,50,50,50,0,0,50,50,0,100,13.00,2.00,1.83,3.40,4.66,1.30,1.91,3.40,6.00,1.85,1.83,Stadio Giuseppe Meazza
1757953800,Sep 15 2025 - 4:30pm,complete,N/A,Hellas Verona,Cremonese,N/A,3,0.00,3.00,0.58,0.92,0,0,0,0,0,0,"","",10,1,2,0,1,0,2,0,0,1,20,6,9,2,11,4,18,3,46,54,0.00,0.68,2.22,0.69,1.50,50,50,50,0,0,50,50,0,50,2.00,4.00,2.90,3.05,2.97,1.48,2.25,4.60,8.40,1.95,1.74,Stadio Marc'Antonio Bentegodi
1757961900,Sep 15 2025 - 6:45pm,complete,N/A,Como,Genoa,N/A,3,3.00,0.00,1.77,0.92,1,1,2,1,1,0,"13","90'2",0,8,2,1,2,0,1,2,1,1,13,12,4,6,9,6,13,17,53,47,2.05,0.00,1.34,1.44,1.00,0,50,0,0,0,0,0,50,50,6.00,2.00,1.63,3.70,5.85,1.34,2.10,3.75,6.75,2.00,1.69,Stadio Giuseppe Sinigaglia
1758307500,Sep 19 2025 - 6:45pm,complete,N/A,Lecce,Cagliari,N/A,4,0.00,0.00,1.00,1.00,1,2,3,2,1,1,"5","71,33",4,7,2,0,3,0,2,0,1,2,11,15,5,6,6,9,10,19,52,48,0.87,0.83,1.37,1.67,1.50,0,50,0,0,0,0,0,50,100,4.00,2.00,2.64,2.89,2.90,1.53,2.23,4.75,11.00,2.00,1.70,Stadio Comunale Via del Mare
1758373200,Sep 20 2025 - 1:00pm,complete,N/A,Bologna,Genoa,N/A,4,3.00,1.00,1.17,0.92,2,1,3,0,0,0,"90'9,73","63",8,2,1,0,5,0,1,0,3,2,14,7,6,4,8,3,12,15,59,41,1.38,1.44,1.64,0.85,1.50,50,50,0,0,0,0,50,0,100,15.00,6.00,1.87,3.20,4.60,1.50,2.56,4.80,11.00,2.15,1.68,Stadio Renato Dall'Ara
1758384000,Sep 20 2025 - 4:00pm,complete,N/A,Hellas Verona,Juventus,N/A,4,1.00,3.00,0.58,1.54,1,1,2,2,1,1,"44","19",5,3,3,0,3,0,2,1,2,1,14,10,4,4,10,6,18,10,28,72,2.22,1.33,1.34,1.33,0.50,0,0,0,0,0,0,0,0,50,14.00,4.00,6.40,3.88,1.52,1.31,2.17,3.54,7.10,2.10,1.65,Stadio Marc'Antonio Bentegodi
1758393900,Sep 20 2025 - 6:45pm,complete,N/A,Udinese,AC Milan,N/A,4,1.00,3.00,1.23,2.23,0,3,3,1,0,1,"","39,46,53",1,4,2,0,0,0,1,1,0,0,10,13,4,6,6,7,9,7,40,60,1.48,1.63,1.25,1.55,2.00,50,100,0,0,0,0,0,100,100,10.00,3.00,4.20,3.73,1.77,1.33,1.91,3.70,6.75,1.85,1.87,Dacia Arena
1758450600,Sep 21 2025 - 10:30am,complete,N/A,Lazio,Roma,N/A,4,3.00,3.00,1.46,1.69,0,1,1,1,0,1,"","38",3,6,1,2,1,0,0,3,0,1,10,13,2,6,8,7,14,22,49,51,2.12,1.49,0.99,1.60,2.50,0,50,50,50,0,50,50,0,100,15.00,1.00,2.86,3.15,2.51,1.40,2.38,4.10,9.00,1.92,1.83,Stadio Olimpico
1758459600,Sep 21 2025 - 1:00pm,complete,N/A,Torino,Atalanta,N/A,4,1.00,1.00,1.08,1.42,0,3,3,3,0,3,"","38,30,34",1,0,0,0,0,0,0,0,0,0,11,9,5,5,6,4,11,9,39,61,1.01,1.10,1.34,1.19,1.00,50,50,0,0,0,0,0,50,50,9.00,4.00,3.40,3.25,2.25,1.35,2.12,3.54,6.70,1.85,1.91,Stadio Olimpico Grande Torino
1758459600,Sep 21 2025 - 1:00pm,complete,N/A,Cremonese,Parma,N/A,4,3.00,0.00,1.00,1.33,0,0,0,0,0,0,"","",3,3,1,0,0,0,0,1,0,0,3,15,1,3,2,12,16,8,52,48,1.40,1.36,0.44,1.48,3.50,50,100,50,50,50,50,75,75,100,10.50,3.50,2.47,3.05,2.50,1.30,2.08,3.60,7.00,1.73,1.84,Stadio Giovanni Zini
1758470400,Sep 21 2025 - 4:00pm,complete,N/A,Fiorentina,Como,N/A,4,0.00,0.00,0.83,1.58,1,2,3,1,1,0,"6","65,90'4",2,6,4,0,3,0,1,3,1,2,8,19,1,7,7,12,16,19,39,61,1.75,1.28,0.78,2.04,2.50,50,50,50,50,0,50,50,50,100,12.00,3.00,2.44,3.00,3.00,1.33,2.05,3.32,7.50,1.75,2.07,Stadio Artemio Franchi
1758480300,Sep 21 2025 - 6:45pm,complete,N/A,Inter Milan,Sassuolo,N/A,4,1.50,0.00,2.38,1.38,2,1,3,1,1,0,"14,81","84",7,3,2,0,1,0,1,1,0,1,20,9,6,5,14,4,15,8,61,39,1.97,1.23,2.22,1.11,4.50,75,100,100,75,75,100,100,75,75,13.50,2.50,1.31,5.75,9.74,1.15,1.50,2.25,3.72,1.80,1.76,Stadio Giuseppe Meazza
1758566700,Sep 22 2025 - 6:45pm,complete,N/A,Napoli,Pisa,N/A,4,3.00,1.00,2.33,0.67,3,2,5,1,1,0,"73,82,39","60,90",5,3,1,0,2,0,0,1,0,2,18,15,6,6,12,9,10,18,64,36,2.21,1.05,1.89,1.53,1.50,50,50,0,0,0,0,50,0,100,17.00,2.00,1.30,5.00,10.85,1.25,1.92,3.33,6.10,2.35,1.57,Stadio San Paolo
1758978000,Sep 27 2025 - 1:00pm,complete,10534,Como,Cremonese,N/A,5,2.00,2.00,1.77,0.92,1,1,2,1,1,0,"32","69",4,3,3,1,4,0,2,2,1,3,14,9,6,2,8,7,16,17,58,42,1.69,0.68,1.49,0.91,1.75,50,75,25,0,0,25,50,25,75,4.50,5.50,1.44,4.60,7.60,1.25,1.84,2.90,5.50,1.95,1.80,Stadio Giuseppe Sinigaglia
1758988800,Sep 27 2025 - 4:00pm,complete,40893,Juventus,Atalanta,N/A,5,3.00,2.00,2.17,1.42,1,1,2,1,0,1,"78","45'1",14,5,0,0,2,1,0,0,1,2,24,12,10,2,14,10,6,7,67,33,1.92,1.14,2.86,1.05,3.50,50,100,50,25,25,50,50,75,75,6.50,3.50,1.91,3.50,4.25,1.33,2.06,3.40,6.50,1.83,1.91,N/A
1758998700,Sep 27 2025 - 6:45pm,complete,16282,Cagliari,Inter Milan,N/A,5,2.00,0.00,1.25,2.50,0,2,2,1,0,1,"","82,9",4,4,0,0,2,0,0,0,1,1,6,20,0,5,6,15,13,14,42,58,1.44,1.94,0.66,1.95,4.50,75,100,50,50,50,50,75,75,100,12.50,5.50,5.70,4.30,1.55,1.22,1.78,2.75,5.50,1.75,1.95,Sardegna Arena
1759055400,Sep 28 2025 - 10:30am,complete,11160,Sassuolo,Udinese,N/A,5,1.50,3.00,1.17,1.33,3,1,4,2,2,0,"8,12,81","55",1,5,0,0,3,0,0,0,2,1,11,12,5,5,6,7,5,22,44,56,0.95,1.26,1.31,1.39,1.75,25,50,25,0,0,25,75,0,50,6.00,7.00,2.40,3.15,3.15,1.40,2.15,3.67,7.80,1.85,1.92,MAPEI Stadium - Città del Tricolore
1759064400,Sep 28 2025 - 1:00pm,complete,11210,Pisa,Fiorentina,N/A,5,0.00,1.00,0.54,0.85,0,0,0,0,0,0,"","",4,6,0,0,1,0,0,0,1,0,11,14,1,2,10,12,15,15,39,61,1.01,1.04,1.06,1.25,1.00,25,25,0,0,0,0,25,25,50,7.00,3.50,3.40,3.10,2.23,1.39,2.35,4.50,10.00,1.91,1.83,Arena Garibaldi - Stadio Romeo Anconetani
1759064400,Sep 28 2025 - 1:00pm,complete,62334,Roma,Hellas Verona,N/A,5,1.50,0.50,2.08,0.62,2,0,2,1,1,0,"7,79","",8,1,0,0,4,0,0,0,2,2,10,12,5,3,5,9,11,19,57,43,1.85,1.10,1.33,1.29,2.00,25,50,25,25,0,25,25,25,100,5.50,2.50,1.32,4.40,8.50,1.32,2.05,3.67,6.25,2.30,1.57,Stadio Olimpico
1759075200,Sep 28 2025 - 4:00pm,complete,24548,Lecce,Bologna,N/A,5,0.00,0.00,1.00,1.46,2,2,4,2,1,1,"13,90'4","45'1,71",3,9,4,0,2,0,0,4,1,1,12,14,4,5,8,9,13,13,33,67,1.12,0.74,1.24,1.54,1.75,25,50,25,0,0,25,25,25,100,8.00,3.00,4.55,2.96,1.73,1.40,2.40,4.05,10.00,2.00,1.75,Stadio Comunale Via del Mare
1759085100,Sep 28 2025 - 6:45pm,complete,73754,AC Milan,Napoli,N/A,5,1.50,3.00,2.08,1.69,2,1,3,2,2,0,"3,31","60",1,7,1,1,0,0,0,2,0,0,6,19,3,7,3,12,7,7,37,63,1.90,1.53,0.69,2.23,2.50,50,75,50,25,0,50,75,25,100,11.50,2.50,2.38,3.20,3.91,1.33,2.10,3.72,9.00,1.85,1.91,Stadio Giuseppe Meazza
1759163400,Sep 29 2025 - 4:30pm,complete,17006,Parma,Torino,N/A,5,1.00,1.50,1.00,1.08,2,1,3,1,1,0,"36,72","50",4,3,3,0,3,0,1,2,1,2,13,15,2,4,11,11,10,12,37,63,0.97,1.11,1.20,1.65,2.50,50,75,25,25,25,25,25,75,100,5.50,3.50,2.48,2.87,3.00,1.40,2.35,4.33,9.00,1.95,1.92,N/A
1759171500,Sep 29 2025 - 6:45pm,complete,30824,Genoa,Lazio,N/A,5,0.50,0.00,1.00,1.17,0,3,3,2,0,2,"","4,30,63",6,0,5,0,1,0,2,3,1,0,17,9,5,6,12,3,18,16,65,35,0.83,1.00,1.69,1.34,1.00,0,25,0,0,0,0,0,25,75,6.50,4.50,3.00,3.10,2.44,1.50,2.40,4.70,10.00,2.00,1.81,Stadio Comunale Luigi Ferraris
1759517100,Oct 03 2025 - 6:45pm,complete,21963,Hellas Verona,Sassuolo,N/A,6,1.00,0.00,0.58,1.38,0,1,1,0,0,0,"","71",4,2,2,0,3,0,1,1,0,3,17,11,9,3,8,8,14,12,58,42,1.78,1.17,2.09,1.14,2.50,75,75,50,25,25,50,75,50,50,11.00,4.00,2.50,3.20,2.80,1.40,2.23,4.10,8.50,1.90,1.85,Stadio Marc'Antonio Bentegodi
1759582800,Oct 04 2025 - 1:00pm,complete,36000,Lazio,Torino,N/A,6,1.50,1.00,1.46,1.08,3,3,6,3,2,1,"24,40,90'13","16,73,90'3",3,5,3,0,3,0,0,3,1,2,9,16,4,8,5,8,13,22,49,51,1.56,1.29,1.16,1.76,2.75,17,59,59,42,17,42,84,34,75,9.50,4.50,1.90,3.40,4.35,1.32,2.07,3.60,8.00,1.95,1.80,Stadio Olimpico
1759582800,Oct 04 2025 - 1:00pm,complete,19580,Parma,Lecce,N/A,6,2.00,0.50,1.00,0.92,0,1,1,1,0,1,"","38",4,9,1,0,2,0,0,1,0,2,10,7,2,3,8,4,16,16,63,37,1.08,1.07,1.09,0.92,2.50,75,75,50,25,25,0,50,75,75,7.00,4.00,1.94,3.34,4.20,1.40,2.33,4.05,7.90,2.12,1.80,N/A
1759593600,Oct 04 2025 - 4:00pm,complete,70750,Inter Milan,Cremonese,N/A,6,2.00,1.67,2.38,0.92,4,1,5,2,2,0,"38,57,55,6","87",13,1,1,0,1,0,0,1,0,1,27,3,9,2,18,1,9,8,66,34,2.05,0.76,2.80,0.48,2.67,67,84,67,17,17,50,84,34,67,10.67,4.00,1.18,7.00,15.50,1.13,1.53,2.43,3.86,2.20,1.57,Stadio Giuseppe Meazza
1759603500,Oct 04 2025 - 6:45pm,complete,23042,Atalanta,Como,N/A,6,2.00,1.50,1.92,1.58,1,1,2,2,1,1,"6","19",8,3,1,0,3,0,0,1,0,3,16,12,4,4,12,8,10,19,51,49,2.23,1.66,1.65,1.30,2.75,75,75,50,25,25,0,75,50,100,14.00,4.00,2.40,3.30,3.00,1.26,1.86,3.00,5.75,1.65,2.20,Stadio Atleti Azzurri d'Italia
1759660200,Oct 05 2025 - 10:30am,complete,18159,Udinese,Cagliari,N/A,6,0.50,1.50,1.23,1.00,1,1,2,1,0,1,"58","25",7,2,1,0,2,0,0,1,1,1,23,8,4,2,19,6,14,16,60,40,1.37,1.25,2.18,0.74,2.25,50,75,50,0,0,25,50,50,100,6.50,4.50,2.13,3.20,3.60,1.36,2.15,3.98,8.10,1.89,1.83,Dacia Arena
1759669200,Oct 05 2025 - 1:00pm,complete,20548,Fiorentina,Roma,N/A,6,0.00,3.00,0.83,1.69,1,2,3,3,1,2,"14","22,30",3,4,2,0,3,0,1,1,1,2,11,8,3,3,8,5,19,21,45,55,1.27,1.55,1.14,0.95,2.25,50,50,50,25,0,25,75,50,75,11.50,3.00,3.05,3.45,2.42,1.35,2.04,3.85,8.00,1.85,1.85,Stadio Artemio Franchi
1759669200,Oct 05 2025 - 1:00pm,complete,27972,Bologna,Pisa,N/A,6,3.00,0.50,1.17,0.67,4,0,4,3,3,0,"24,38,40,53","",2,2,0,0,1,1,0,0,1,1,24,2,7,0,17,2,16,12,71,29,1.51,1.29,2.40,0.28,2.75,75,75,50,25,25,0,50,50,100,11.00,3.50,1.70,3.60,5.50,1.36,2.29,4.30,7.50,2.15,1.72,Stadio Renato Dall'Ara
